1.52869,1.25082
0.0277801,0.770946
1.19729,1.3109
-0.68932,0.20327
0.147772,-0.550541
0.942953,2.27177
1.66447,0.738982
0.915547,0.544974
2.42355,1.09498
-0.848442,-0.953513
0.723942,0.530933
1.19834,1.88629
0.436744,-1.07325
1.67926,1.60019
2.1291,1.77155
1.3592,0.937125
1.05367,1.08986
1.52292,0.302831
1.53893,1.05603
2.66129,0.172717
0.41918,-0.482588
2.75644,1.28732
-0.171041,0.999252
1.568,2.57146
0.887172,0.500683
1.37871,1.41214
1.54168,1.3496
1.19501,1.33691
1.95048,0.974489
0.0134005,2.65427
0.63158,0.370615
-0.36908,0.645493
1.52466,2.25148
1.64256,0.499606
-0.200246,1.63179
0.832075,0.333739
1.59306,1.06838
0.949423,1.71616
-0.316726,1.22922
1.65954,0.387768
0.807035,0.507584
0.0808357,1.83388
2.71549,1.19567
1.63635,0.961605
1.31301,0.474899
0.649264,3.804
0.0626326,2.31368
-0.412516,0.647439
2.22497,1.41609
0.987201,2.5891
-0.216436,1.13384
0.33282,3.203
0.643895,3.1763
0.182724,0.422432
2.10341,1.03596
0.669917,0.20256
0.908433,0.850695
1.25115,0.284373
0.72017,1.05487
1.39818,2.56541
1.1271,0.721995
0.862157,0.657069
2.55644,1.19865
0.355866,3.61126
-0.000380039,-0.306345
1.07187,2.39321
0.885242,0.0366254
-0.160107,0.111464
2.57473,2.42847
0.810796,2.10357
1.2412,0.456135
1.16592,1.07522
3.03198,1.18272
0.221417,-1.19844
1.37407,2.44706
0.186303,-0.882301
0.735728,1.57516
1.81807,0.904712
1.52644,0.681746
2.48116,0.436436
0.484431,1.21053
-1.4214,1.5853
2.12754,1.65547
2.10237,0.688826
0.00570065,0.0587319
0.426291,-0.229254
1.11415,0.679669
1.35713,0.409778
0.321511,-0.71527
1.57326,-0.186041
2.53076,1.35007
2.30798,2.25012
2.20776,0.661209
0.162412,0.908417
0.774583,2.05047
0.424039,0.649563
-0.483052,0.304904
3.50351,2.46011
0.770904,1.63964
1.5573,0.969412
0.026018,0.690223
-0.465245,0.540683
1.56001,2.12088
-0.0219722,2.10233
2.5577,0.141547
0.029586,0.128398
-1.36574,1.53587
1.17007,1.43307
1.38487,1.3216
0.470325,0.217776
-0.371395,0.730384
-0.25048,-1.51075
-1.01489,-0.792126
0.737113,0.346045
-0.289075,1.72705
0.653118,0.831512
-0.589233,0.719291
0.723682,1.9816
0.271349,0.55688
2.76284,0.752149
1.46635,0.439921
0.499795,0.314584
0.735402,1.19651
0.701591,0.827728
1.27034,1.81635
1.28443,0.585637
-0.710622,0.512071
0.293964,0.760035
0.42397,-0.351555
2.56376,-0.250154
2.07141,-0.901344
1.95764,0.606968
1.18076,2.55868
0.844803,2.48447
0.857524,0.797798
1.51413,1.35494
0.667926,-0.0958968
-0.404245,0.924225
1.49432,3.63773
1.49367,0.217618
1.1082,2.32469
1.16554,0.493917
1.21816,0.0542592
2.2267,1.07107
-0.132615,2.29378
1.86536,-1.00437
1.1713,2.52119
0.363145,3.12486
3.13204,0.138524
1.82066,0.993819
-0.037073,0.354365
2.70406,-0.0849626
1.44019,0.514373
1.35253,1.01239
0.867673,1.34268
1.34279,1.39299
2.51977,0.730523
1.7205,0.753911
1.41532,2.56161
-0.969652,-0.711432
0.121653,1.70791
1.33632,2.11891
-0.319806,1.10183
-0.573768,-0.101823
2.18153,1.59014
0.436363,1.44898
-0.245199,0.935202
-1.10159,0.948589
0.53209,-0.506882
1.90951,0.831593
0.620085,0.609284
-0.564117,-0.503192
1.61176,3.7106
0.393281,-1.12937
1.37826,-0.581833
0.227573,1.63411
-0.101768,1.1002
-0.571627,1.32879
1.18303,0.735289
1.23025,2.52692
2.21633,0.775326
2.7479,2.45723
-1.57694,1.01786
2.05819,2.85825
1.15902,0.13412
0.736438,2.5321
-0.772277,0.64816
0.858886,-0.936944
1.99336,2.50803
0.0243061,0.293965
0.678526,2.07399
1.7397,0.255613
0.727189,1.41646
1.74288,3.01973
0.711377,0.0030877
-0.559857,0.972615
0.00698763,0.09562
0.410482,1.40839
1.51056,2.45544
0.120165,2.95712
1.21599,3.15931
2.20925,-0.339022
2.7571,0.152815
1.07468,1.52071
0.542313,2.20384
0.717887,-0.616492
0.80069,1.1122
0.0193218,0.299867
0.299402,0.251344
1.40879,1.00157
1.01317,-0.0380198
0.757331,0.604487
1.73675,1.36481
2.46698,0.351626
-0.130477,2.28182
-0.773004,2.54385
1.47043,1.38298
0.197064,2.53947
1.47293,1.73075
1.33173,-0.208079
0.828738,0.311191
0.70212,1.6925
-0.292533,1.3373
0.0950795,1.91751
0.210225,3.29129
0.187201,2.73873
2.96611,-0.365453
0.737375,0.959887
2.33228,0.567993
-0.116596,1.04901
0.775795,0.629703
0.520532,1.86744
-0.525926,0.369851
2.27122,2.20179
0.994211,1.11826
1.67759,2.92865
3.13894,2.44301
1.47253,1.698
0.369678,0.0997201
0.600868,2.82755
-0.0974811,0.848371
1.02637,0.767226
0.493686,2.14976
0.31636,1.30042
2.43887,-0.260134
0.458539,0.768524
0.552322,1.05126
-0.72262,1.81274
0.79776,1.28598
2.57941,0.524972
0.568365,0.625669
0.0989983,0.152205
0.787207,-0.941671
-0.0421298,-0.810906
-1.24821,1.34582
2.50169,0.819131
-0.33972,0.695661
1.76818,0.481211
1.40558,1.58584
0.929736,0.387019
1.47051,1.08853
0.644835,0.61335
0.050724,2.7489
0.862077,2.28411
0.856664,1.03611
2.23578,0.51392
-0.0883765,1.24222
1.93088,0.567671
1.59401,2.38014
2.66611,-1.20218
0.945734,2.45872
3.68772,0.737186
0.996748,3.57968
2.71731,-0.114766
1.52554,1.7262
1.2018,-0.15725
0.994813,0.54142
1.41474,1.01076
1.63618,2.20303
1.23596,1.17305
0.235067,2.30783
0.0845904,0.676266
0.510324,2.5855
1.20822,1.07625
2.61224,1.28232
0.32334,0.503475
0.658071,1.29259
1.34093,1.82486
1.6034,-0.215067
1.30122,1.797
2.46123,1.21442
1.4302,0.148233
0.384551,1.88
1.1128,2.85181
1.68977,3.08371
1.91623,2.14839
2.16193,2.6728
-0.159131,-0.663357
-0.330539,1.25588
1.998,-0.626969
0.247312,-0.366382
0.872634,-0.594059
0.288754,1.44355
0.33411,1.76298
1.092,0.616009
0.0107806,-0.239036
-0.14683,1.42171
0.3764,1.29488
-0.360574,2.16618
0.820696,1.61486
1.68485,2.18172
0.525657,1.77059
0.683973,1.73238
0.112077,1.54662
-0.0580089,0.64232
2.4184,1.89808
1.34848,2.02674
0.636938,1.90964
1.09195,1.29684
0.855857,0.746852
2.15177,-0.707556
1.58674,0.833958
0.603156,1.08072
0.15172,0.557782
-1.71035,-0.0238514
-0.259091,1.50911
-0.0935065,0.527624
2.26774,0.192784
0.712326,-1.39573
-0.53925,0.0407994
-0.921309,1.99455
0.948517,1.56842
0.468225,1.9539
-0.329955,-0.0350461
-1.24306,-0.305647
1.39553,1.86795
0.950743,0.00827366
-0.581082,0.890549
0.520903,1.28477
2.55745,2.85401
1.4752,0.982676
-0.371996,-1.32859
-0.0709513,-1.08072
2.16866,-0.313597
-0.0374663,1.36635
-0.816176,1.72794
0.977561,0.833076
0.753467,0.085217
-1.02436,0.981398
0.718428,-0.58134
0.974599,1.96573
1.3562,0.0116934
0.122054,0.714334
2.92037,-0.746044
1.47826,1.15532
-0.198391,-0.900531
1.92338,-0.302217
0.248408,1.99093
0.0407467,2.499
1.67413,1.34758
0.205409,1.60203
1.65311,-0.569761
2.46404,0.120777
0.535483,0.0458016
1.41491,2.14503
1.7231,2.21624
1.50569,3.45903
0.872911,1.59904
0.0828879,0.241278
2.15256,1.37672
0.521913,0.152954
0.882994,1.92451
0.769186,-0.169965
0.227852,1.91671
0.680017,1.68649
2.26501,-0.748492
-0.102866,1.18004
2.18881,-0.311177
2.02513,-0.381226
1.89255,0.99299
1.66864,-0.96013
-0.119344,0.610406
0.594064,0.749012
-0.79448,1.40996
0.269864,1.4668
2.71751,0.376225
0.991608,0.587354
0.758214,0.442611
-1.25663,0.0891668
1.13895,0.553566
1.91256,0.312482
0.676252,1.85513
0.614548,-0.668971
-1.09409,1.9196
1.71105,0.682837
0.510615,1.89785
-0.0934504,-1.33442
0.663364,1.20572
0.675989,3.06488
1.07909,1.22065
0.428336,2.85261
0.523171,0.653542
1.49885,0.984601
0.0718827,0.799069
2.65332,0.90896
0.758354,2.06243
0.116108,1.77491
2.10001,2.06265
0.534436,1.38288
0.863,0.037802
2.01696,1.72867
2.01971,0.897352
1.20865,1.49164
1.11925,-0.0503958
2.04673,2.56017
-0.802503,2.0536
-0.214299,0.875234
2.13069,0.532142
0.055896,1.0784
1.8326,0.148319
0.426164,-0.00706553
-0.317746,-0.361857
1.62633,2.53802
2.14909,1.11048
1.59877,0.441161
1.35279,0.238736
1.91342,1.30973
0.433044,1.26682
1.25447,0.581385
-2.01676,0.303872
0.352127,2.17905
2.02536,2.1735
0.585002,1.32406
1.4002,0.624794
2.45509,0.648583
1.52606,1.24909
1.38005,2.47077
-0.326006,0.405509
-0.251775,2.29617
0.835352,-0.510985
-0.739644,1.48583
1.45863,0.759324
0.760008,3.12353
0.835757,1.60091
0.29208,1.45745
1.54182,1.82025
0.777422,2.14795
1.7316,-0.461493
0.612897,0.911045
1.11191,1.24547
0.557501,0.756631
2.16339,0.0413763
1.99593,2.31278
0.63594,0.0505626
-0.192283,1.63341
1.40832,0.249101
2.0129,0.34878
2.55998,0.834061
2.54064,0.0243478
1.98362,1.87543
2.4891,0.707392
1.38548,1.86681
2.46408,0.206228
-0.152316,0.53592
-1.0747,0.103138
0.414038,1.27817
2.07361,1.05407
0.288572,-1.20552
1.61796,0.488831
2.20641,1.04168
2.74918,2.39209
-0.345352,0.447178
0.184892,1.8402
-0.663665,0.546693
0.120917,0.654049
-0.87325,0.998286
1.90372,0.35168
0.201254,-0.208662
1.4615,1.39585
2.08866,2.47014
0.549177,0.977229
-0.125517,1.49328
0.318993,0.864543
0.0393941,-0.0817325
2.10938,1.23071
0.863831,2.77588
-0.70838,1.6188
1.75244,-0.456758
-1.33079,1.73047
0.382803,1.37908
1.78465,-1.51388
3.0392,1.72085
0.308999,0.224631
0.32378,1.0752
0.985968,1.87685
0.648589,0.729014
-0.278967,0.448427
2.53926,1.06344
1.52346,0.876476
2.158,0.370467
0.602122,1.19993
1.93231,1.24611
-0.0849879,1.08652
-0.227802,-0.403568
1.27519,1.06214
1.06283,0.489704
1.08176,0.959897
0.518085,1.68925
-1.0542,0.723902
0.778317,0.687002
0.99934,2.55513
1.70469,-1.65479
2.67263,1.85721
-0.0987481,1.20518
0.171658,0.373614
0.277812,0.728409
-0.811265,0.642546
1.91075,-0.10446
0.277676,-0.0196098
0.154516,-0.0383954
1.2066,3.92312
0.924053,0.970102
0.570226,-1.88925
2.10295,0.943913
0.552726,0.28455
-0.134852,1.22279
1.34263,2.11955
1.94231,1.47568
1.85205,0.752655
-0.597301,-0.537239
1.6898,0.984856
1.45786,0.515735
1.47766,2.23551
-0.954339,0.839959
0.761694,1.45315
0.912546,-1.07732
1.75432,1.95116
0.924866,2.12158
0.768908,0.392772
1.55641,0.117497
1.67347,1.78189
-0.371565,2.10065
0.163388,1.55369
0.126811,0.338237
0.88521,0.0655146
0.808011,0.560767
1.79631,1.23774
1.21772,-0.322639
1.04593,0.399387
1.10366,-0.658383
0.47517,2.01119
2.13359,2.627
0.817017,2.48885
-1.30239,1.14316
1.88263,1.15989
1.47004,-0.459848
1.05395,2.16782
1.57431,1.29832
0.00821978,2.07298
2.68117,0.277066
1.47549,1.34555
0.362453,0.299247
1.30865,2.15396
1.57807,-0.310339
3.65565,1.96435
2.12795,0.427924
1.49532,-1.34815
2.1932,2.81877
0.663477,1.59242
1.54206,2.19182
1.54113,1.73063
1.99141,1.40381
1.11485,-0.174534
0.33055,-0.248527
1.34527,-0.486657
-0.42194,2.96256
1.89491,-0.416149
1.76721,-0.271002
1.08528,-0.48458
2.06281,0.290555
1.54993,-0.789109
1.44464,0.2093
0.524334,1.06497
1.70992,1.70546
-0.393298,2.57763
0.853169,1.74283
1.71998,1.72112
0.0522879,0.544394
-0.0510783,0.810568
1.7793,1.80436
2.55565,0.326942
1.50266,2.2662
1.22114,-0.281633
0.610506,0.765655
-0.24403,0.318601
1.02863,0.837248
3.12741,1.71221
1.85593,0.802314
0.831357,0.592121
2.13489,0.153947
0.680962,1.42632
3.23763,0.603089
-0.220384,2.51608
0.580665,-0.686473
-0.279256,1.1419
4.31887,0.263441
1.34431,2.53933
1.09105,0.907213
0.0304699,0.763407
1.0206,0.571677
1.37044,1.40122
0.178757,1.11366
0.14817,0.508706
0.859443,1.83521
0.852752,0.710808
-0.130203,2.58991
1.30799,0.438711
1.44382,0.00697345
0.566715,2.13251
1.28797,1.59025
0.159319,-0.125561
1.48122,0.0283439
-1.04778,-0.264861
-0.159879,1.06959
1.92561,1.44645
1.55815,3.02051
1.14271,3.33332
-0.116821,1.66496
1.57253,1.19791
1.37865,-0.375393
2.06086,0.804165
0.213282,1.03559
3.17774,-0.210945
0.0404596,-0.284844
-0.237423,2.33773
1.03258,0.648948
0.954903,1.47769
0.679879,-0.880264
1.47724,-0.105676
2.3057,1.28867
2.1495,0.623355
2.49117,1.23834
-0.311508,2.37395
1.38369,0.945405
-0.211431,1.25148
2.04341,1.02414
1.53497,0.601295
-0.169845,0.659015
0.0275369,2.3186
2.65176,0.751585
-0.154727,1.19248
1.24686,-0.945096
-2.14627,1.06349
2.38774,1.71017
0.357255,1.18414
1.7909,0.559252
0.691973,0.276024
-0.166782,2.03612
1.78168,0.401481
0.979504,2.34167
1.82219,0.592862
2.30148,1.4933
0.570799,1.40695
3.05168,0.0500664
0.859588,0.187135
1.42195,1.49021
1.50268,1.17042
0.30778,0.561053
2.56227,0.630848
1.57739,1.08523
2.81966,0.541984
-1.01854,2.13317
1.52056,0.370309
-0.268301,1.20506
0.224962,0.682255
0.919306,0.71211
0.985418,1.17488
0.923903,2.00385
0.239777,0.842937
0.761391,2.12498
2.38444,-0.434287
1.00595,2.56234
1.75839,-0.314894
-0.341052,1.43973
0.897954,2.35762
-0.210242,2.55194
-1.29616,0.914778
2.27646,-1.66764
0.436143,2.06039
-0.47769,-0.701422
1.33201,2.16402
0.275663,0.213948
0.222251,1.63908
0.751857,2.25134
-0.0374607,0.943731
0.545271,1.09332
-0.677583,0.344636
-0.208646,1.75602
1.2218,0.858376
-1.05049,-0.191973
1.3682,0.249316
0.949359,0.636305
-1.5145,1.76968
2.27163,2.16909
1.35895,1.53879
0.428702,2.5028
2.61009,0.325546
1.79589,-0.395963
1.22616,1.57789
1.26589,1.57031
2.41264,2.80948
0.0625141,0.946876
0.107361,-0.145134
1.01954,1.17078
1.45612,0.793175
1.84563,0.619713
0.407714,1.10962
0.372589,0.799588
0.116541,1.85172
0.897271,1.21367
1.35788,1.88804
1.2396,2.41489
2.11648,1.30354
1.15231,1.53993
0.220842,0.95918
1.30509,0.929195
2.66674,1.21576
-0.0515014,2.54705
1.67259,0.50339
1.67682,1.5099
1.94717,1.16312
1.70119,0.0182143
1.58196,0.79751
0.135015,0.95687
0.555415,1.62027
1.01505,1.21756
0.795057,1.73032
1.66992,-0.131463
0.0453734,1.49488
1.23283,-0.167436
1.54343,0.999387
0.12192,1.407
1.17715,0.648938
1.18036,-0.221434
2.41282,1.74343
1.65186,1.16576
1.54975,0.344327
0.636173,-0.868389
0.684128,1.33353
0.546485,1.54651
0.369039,0.834682
1.04643,-0.30906
0.836738,1.63071
0.743101,-0.542241
1.44992,0.517914
0.44981,1.90127
0.951359,1.84216
0.213593,-0.113984
0.760008,1.1676
1.34046,-0.720186
1.62792,2.32815
0.313404,1.33555
-0.0282987,1.36196
2.11047,1.11249
1.06892,0.458992
0.895367,3.19154
0.820486,0.851086
2.40791,1.06345
1.37286,0.33359
1.59466,1.71654
1.58867,0.710952
0.15835,1.05573
0.339076,0.334024
2.36329,0.330543
0.500162,0.663424
-0.134755,0.0131669
0.748265,-0.0177186
1.30816,0.771298
2.69768,2.14797
-0.683708,-0.00358295
0.48867,-0.448966
2.88963,0.909061
1.7394,1.74882
1.34955,1.00137
0.82462,1.09568
1.20699,0.828472
0.947995,-0.311653
1.65117,1.56833
0.97494,1.91185
0.296654,1.32881
-1.01789,0.266648
0.759878,1.14976
1.66404,2.03614
-0.609796,0.685715
1.09665,1.7228
-1.27541,2.50019
-1.86535,1.011
-0.133574,0.040876
1.87573,-0.114615
0.495618,0.416809
0.93829,0.537731
1.10955,1.71072
1.23465,1.62998
0.29562,2.41239
1.18856,0.538832
1.05202,1.78508
1.03388,0.131661
1.91911,-0.442445
0.896016,1.8724
1.30937,-0.00890124
0.619357,1.38122
-0.580989,1.91568
1.63043,0.577596
1.16848,2.42743
0.38573,0.797141
2.25446,1.64726
-0.706772,0.388836
1.63499,2.90368
0.372378,0.503378
2.08108,1.88102
0.310982,0.497991
-0.331075,0.592752
-0.297069,2.13742
0.803484,1.46999
2.45235,0.95405
1.26582,0.600288
0.192127,1.24418
-0.389745,2.3938
-1.01451,-0.50199
0.582458,0.788645
2.30848,2.5659
1.734,1.39134
0.969984,0.475083
2.53015,-0.122774
-0.578211,1.91762
0.95125,0.208779
2.67756,1.56778
1.24091,0.48265
0.796737,0.730201
1.09788,-0.426531
-0.612099,1.78835
0.972418,1.87618
-0.531649,0.69257
1.31414,0.351776
0.77909,0.79181
0.645737,-0.32063
0.818214,0.69087
1.12846,0.28268
2.96018,1.43332
1.44451,0.898637
0.216588,1.31822
0.740566,-0.997456
1.03711,0.236604
0.482034,2.96392
1.66583,1.15187
1.85742,-0.0685867
0.56501,1.93679
0.722742,0.944861
2.06771,1.89141
1.30113,1.13532
-0.931246,1.92615
0.693686,0.0719541
1.1518,1.9165
0.594399,0.550221
1.18778,1.07567
1.08611,0.954514
1.7293,-0.529082
0.127248,1.28138
1.44788,1.85349
-0.474342,2.05954
2.28335,-1.19109
1.27611,1.6098
0.498808,1.05203
1.41647,1.72312
0.21433,2.62091
0.192,0.270134
1.45229,-0.155555
1.61066,1.16937
1.97584,0.856484
2.04632,0.671751
0.22175,-1.40417
1.377,0.568656
0.321336,2.02505
-0.14988,0.372834
0.497322,0.00765753
1.08774,0.44287
1.88149,0.135141
-0.268859,0.388265
0.799635,-0.211022
1.62495,0.152392
1.33322,1.25705
-0.342172,1.01944
2.98494,0.325662
1.34064,1.46888
1.16129,0.780332
0.573374,0.871022
0.689594,1.74765
-0.929437,1.76983
0.305699,1.82692
1.83584,0.0634758
0.649474,1.27375
1.77321,1.87424
0.995146,2.09146
1.47296,0.351883
-0.988451,1.23041
1.19169,0.347395
0.833934,2.5358
0.585775,1.36825
3.10066,0.949956
0.800969,1.65475
0.72531,0.489531
-0.0468267,0.519008
1.77353,0.5656
0.672895,1.28962
0.069965,2.075
0.945026,-0.955963
1.32443,0.79837
0.799276,-0.532027
2.58453,0.954385
-0.6155,-0.0564888
1.28538,2.3417
0.207185,1.51959
1.38502,2.12827
2.63034,0.981885
2.6266,1.21005
2.70587,1.49055
1.3483,-0.408287
2.08868,0.942443
0.495265,-1.01568
1.73679,0.0246986
2.57865,-0.443176
1.50875,1.41434
0.010464,0.901508
2.0349,-0.559045
0.105814,-1.07984
2.31155,1.09802
-0.218883,2.06077
-1.27515,2.98197
1.63866,-0.130672
0.373795,0.826568
2.24156,1.61499
2.08998,2.73501
0.397122,1.84153
0.100163,1.65509
2.13181,-0.174764
0.130627,0.444029
2.49947,2.29889
3.03384,0.569433
-0.00513315,1.29763
1.01651,2.44298
2.26119,1.27319
-0.195953,1.3685
0.299243,1.64628
-0.147078,0.203631
1.64353,0.462619
2.18643,1.87501
1.12526,1.85213
1.55864,3.21171
2.14698,2.23901
1.42752,2.27114
0.687377,0.418244
1.23006,0.0969383
1.69695,2.10126
1.35681,1.65044
1.05856,1.57706
-0.213174,0.455086
-0.11667,0.487197
0.812922,-0.552264
-1.21264,0.320558
0.94,0.0164802
-0.552668,1.31301
1.2619,1.4572
-0.154347,0.281148
2.86364,1.18411
0.426104,-0.809492
1.28854,0.145312
0.374126,0.760103
0.355011,0.0526312
1.13636,0.996124
3.42542,-0.430547
1.15545,1.31176
-0.230506,0.881536
1.25232,1.86214
0.621273,2.02863
-0.164302,2.44864
2.51486,0.826861
0.314139,2.16042
0.235597,1.25791
-0.0437241,1.09658
1.21371,2.20711
-2.00604,-0.321185
0.497907,1.01249
1.32382,-0.659104
1.60723,2.70775
1.60074,0.17584
1.21052,0.151261
-0.209118,0.638656
0.535323,3.82242
0.359639,-0.524622
0.980451,0.923383
-0.542988,0.990401
1.26322,2.45842
-0.37852,0.201681
1.13466,2.33367
1.26593,0.1739
1.3677,-1.17542
0.622833,0.311092
0.456941,-0.96897
1.49292,1.14419
2.64884,0.568468
0.706452,0.649652
1.74353,0.0159214
1.54031,1.35353
0.246402,-0.295971
2.47731,1.45501
2.10171,0.18732
0.764326,0.28051
-0.424549,2.16886
0.867142,2.09256
0.907119,0.171721
0.551525,-0.643996
1.12311,0.428831
1.25417,-1.05848
0.915153,2.82853
0.848476,-0.394398
1.46886,0.834992
1.31005,0.859991
1.76026,2.60321
1.82974,0.672011
0.155306,-0.971349
-0.133998,0.329403
-0.699191,0.198089
-0.0967753,-1.34141
0.86052,0.689099
0.861984,2.31071
0.880329,1.48546
1.12462,2.15604
-0.200441,0.936558
1.61934,1.6508
2.08497,1.58789
0.684057,1.28535
1.8332,1.16912
0.450039,1.49193
0.443547,-1.42153
-0.053293,0.863291
3.0429,-0.395175
1.22917,0.782606
0.309387,0.683997
1.33088,0.995898
-0.774449,1.19546
-0.888158,0.103099
0.820227,1.01712
1.11705,2.47661
-0.149496,-0.294308
-1.94684,0.305939
0.0392628,0.622085
0.507643,0.791255
-0.171646,1.15934
1.95918,6.26445e-05
1.42294,1.71021
-0.916831,1.90664
0.550781,0.961589
1.35605,-0.872836
3.27329,2.0698
0.42972,-0.0449766
0.69002,2.44735
2.74588,1.80296
0.401619,1.4216
1.56828,0.70716
-0.521169,1.87554
1.60459,-0.743422
1.43734,0.776237
0.255045,0.500134
1.35119,0.690392
1.8649,1.91244
-0.0058831,1.62077
1.40259,1.23343
1.3223,1.00206
0.487897,1.78801
2.52748,2.45262
0.221709,2.56437
3.13517,1.58273
-0.980349,3.16072
1.65039,1.50937
-0.123403,0.677049
1.69409,-0.0415618
-1.07625,1.587
0.828095,0.236672
-0.544368,1.76593
1.61015,0.305805
0.244709,2.22303
2.47162,1.9193
1.84771,-0.704593
-0.357253,1.61291
-0.353415,2.48941
0.440778,1.49173
1.01165,0.907887
1.3731,2.74196
-0.48884,2.68855
1.28533,0.690791
1.6408,-0.26454
0.884154,0.902087
1.56111,1.71757
2.08552,0.429425
1.58622,1.02175
1.97358,-0.183524
1.12352,2.18027
2.01831,1.34486
1.7607,0.43386
-0.315671,1.57121
0.854443,0.545788
0.137593,2.02847
1.05432,2.34389
0.864274,0.643884
2.67296,0.0119659
-0.182305,1.07495
1.7811,0.303684
1.25955,-0.0617127
-0.360356,0.0316005
-0.0459464,1.22031
0.859098,0.567332
2.31802,-0.0424331
-0.473049,0.7409
0.391757,1.06282
0.999403,2.83951
1.45701,1.15164
1.05442,0.778228
0.377504,0.354977
-0.24179,1.04795
1.51922,-0.756287
0.360901,2.14398
-0.591594,0.509474
2.21451,0.342635
0.647862,1.96417
1.27437,-0.915097
0.638284,1.21736
1.39663,0.438464
0.134547,-0.0196267
1.59191,0.563989
-0.46745,1.11365
0.0599691,0.821821
1.92625,0.0647846
1.29358,0.859206
1.0601,0.546396
2.34768,0.849143
-0.748365,1.89181
1.91412,1.5712
0.323588,-1.00245
0.857002,1.01087
0.701475,1.19013
2.55542,-0.0286714
0.641766,1.01965
1.20447,1.68759
1.38078,2.10952
0.573583,2.70389
0.46181,0.260842
-0.595093,3.32925
-0.15323,1.7052
0.948165,0.410955
0.607934,1.30716
1.14894,1.511
0.97658,0.177845
-0.871639,0.927724
2.48645,-0.497928
-0.00440204,0.150595
1.89054,0.23133
2.20126,0.595008
-0.318335,0.711003
-0.269469,1.62684
-0.223621,0.962904
1.35617,0.593189
1.90417,-0.106819
1.22799,1.46319
1.52197,1.10713
0.765302,0.973271
2.05431,-0.214925
1.31073,0.848468
1.58024,0.0264379
3.243,-0.341309
0.0839875,-1.25665
1.97922,1.41692
1.13168,0.159208
0.411683,0.605555
0.570245,2.01161
0.15823,0.453198
0.897656,1.3183
2.34803,0.190387
-0.581566,-0.657687
2.28482,-0.231585
2.33222,-0.0580287
1.2356,-0.724537
2.33241,2.22327
3.26881,0.825547
1.21573,1.40248
0.76431,-0.83252
1.66228,-1.12454
0.572678,2.74228
3.05563,0.360555
-0.672306,2.70901
0.534721,2.09258
0.066922,1.49847
0.0719696,2.47244
2.5841,1.91605
1.96092,0.482656
0.0912041,1.11545
-0.526739,1.41886
1.65826,0.512779
-0.152688,0.582201
2.39564,2.57139
0.547351,0.72819
-0.717104,0.953656
1.7228,3.20791
-0.96874,1.30696
3.18128,0.758716
0.670862,0.640451
0.713551,1.35459
0.687724,1.36518
2.95819,-0.583141
-0.637517,-0.866346
2.60023,1.92665
1.92372,0.371274
0.803138,1.29416
1.51841,-0.844711
1.32949,1.29032
2.27348,0.568275
0.838185,-0.000604987
1.27883,-0.00581706
0.682606,1.23162
-0.132344,0.013358
1.13319,0.604669
0.565456,1.95007
-0.235878,0.0626139
0.91878,1.23774
0.464364,0.267306
0.95264,1.92146
1.83234,-0.417443
0.816075,0.598973
0.486061,-0.382001
0.203849,-0.340231
2.18925,1.61288
2.9763,-0.578129
1.23194,1.50617
-0.571115,1.70825
2.18254,1.22392
1.08761,2.07182
0.35831,2.07263
0.544846,0.872465
3.42083,1.55652
0.227558,0.0792937
2.32092,1.33615
0.353366,0.0400678
2.37372,0.79575
0.552082,0.495225
1.91753,0.411357
-1.74477,1.1985
0.03636,1.71589
0.379126,1.73827
1.85142,1.14851
1.11224,1.54374
0.877561,-0.512465
0.465664,-0.685389
1.84136,1.65383
0.641157,3.48298
0.0462021,1.57342
1.17937,1.2709
2.76339,1.8123
0.883575,0.842647
0.176518,0.851463
1.5138,0.486275
0.974734,0.151576
0.124297,1.7422
-0.918366,0.798813
0.687617,0.808746
2.85349,1.67933
0.918485,0.0235966
1.69471,0.528277
